cliente_id;cliente_code;tipo_cliente;sexo;cod_postal;ciudad;estado;estudios;ocupacion;ingresos;tiene_hijos
10529;17504;Individuo;Femenino;2580;Goulburn;New South Wales;Partial College;Skilled Manual;75001-100000;Sí
10530;29045;Individuo;Femenino;94941;Mill Valley;California;Graduate Degree;Management;greater than 100000;No
10531;16247;Individuo;Femenino;V0;Sooke;British Columbia;Graduate Degree;Skilled Manual;50001-75000;Sí
10532;18418;Individuo;Femenino;94519;Concord;California;Partial College;Professional;greater than 100000;Sí
10533;23720;Individuo;Femenino;97071;Woodburn;Oregon;Partial College;Professional;50001-75000;Sí
10534;18560;Individuo;Femenino;91502;Burbank;California;Graduate Degree;Professional;50001-75000;Sí
10535;26661;Individuo;Femenino;2138;Rhodes;New South Wales;Bachelors ;Professional;50001-75000;Sí
10536;12744;Individuo;Femenino;GL50;Cheltenham;England;Partial College;Clerical;25001-50000;Sí
10537;16443;Individuo;Femenino;GL7 1RY;Gloucestershire;England;Partial College;Clerical;25001-50000;Sí
10538;23028;Individuo;Femenino;94303;Palo Alto;California;Bachelors ;Management;greater than 100000;Sí
10539;29442;Individuo;Masculino;66001;Saarbrücken;Saarland;Bachelors ;Manual;0-25000;Sí
10540;17192;Individuo;Masculino;NT20;Newcastle upon Tyne;England;High School;Professional;greater than 100000;Sí
10541;13956;Individuo;Femenino;2264;Silverwater;New South Wales;Bachelors ;Professional;50001-75000;Sí
10542;23270;Individuo;Femenino;94015;Daly City;California;Partial College;Clerical;25001-50000;Sí
10543;22219;Individuo;Femenino;V9;Metchosin;British Columbia;High School;Professional;50001-75000;Sí
10544;25603;Individuo;Femenino;GL50;Cheltenham;England;Graduate Degree;Skilled Manual;50001-75000;No
10545;22888;Individuo;Femenino;98501;Olympia;Washington;Partial College;Skilled Manual;50001-75000;Sí
10546;20643;Individuo;Femenino;91932;Imperial Beach;California;Bachelors ;Management;75001-100000;Sí
10547;15647;Individuo;Femenino;4217;Gold Coast;Queensland;Bachelors ;Clerical;0-25000;No
10548;19122;Individuo;Femenino;94611;Oakland;California;Graduate Degree;Professional;50001-75000;Sí
10549;19579;Individuo;Femenino;1002;Sydney;New South Wales;Bachelors ;Professional;50001-75000;Sí
10550;26004;Individuo;Femenino;94611;Oakland;California;Partial College;Skilled Manual;50001-75000;Sí
10551;23977;Individuo;Femenino;57000;Metz;Moselle;Bachelors ;Manual;0-25000;Sí
10552;20797;Individuo;Femenino;59170;Croix;Nord;Bachelors ;Manual;0-25000;Sí
10553;18113;Individuo;Femenino;90505;Torrance;California;Partial College;Professional;50001-75000;Sí
10554;12105;Individuo;Femenino;91364;Woodland Hills;California;Partial College;Professional;50001-75000;Sí
10555;29455;Individuo;Femenino;3429;Sunbury;Victoria;Partial College;Manual;0-25000;No
10556;28558;Individuo;Femenino;42651;Solingen;Nordrhein-Westfalen;Partial High School;Manual;0-25000;No
10557;20333;Individuo;Femenino;98020;Edmonds;Washington;Partial College;Professional;75001-100000;Sí
10558;16439;Individuo;Femenino;75003;Paris;Seine (Paris);High School;Manual;0-25000;Sí
10559;12269;Individuo;Masculino;59170;Croix;Nord;Graduate Degree;Clerical;25001-50000;Sí
10560;29167;Individuo;Femenino;98312;Bremerton;Washington;Graduate Degree;Professional;75001-100000;Sí
10561;21391;Individuo;Femenino;4551;Caloundra;Queensland;Partial High School;Clerical;25001-50000;Sí
10562;16496;Individuo;Femenino;2010;Darlinghurst;New South Wales;Partial College;Skilled Manual;75001-100000;Sí
10563;14682;Individuo;Femenino;3337;Melton;Victoria;Bachelors ;Professional;50001-75000;No
10564;13804;Individuo;Femenino;B29 6SL;Birmingham;England;Bachelors ;Skilled Manual;25001-50000;Sí
10565;21263;Individuo;Femenino;V8Y 1L1;Cliffside;British Columbia;Partial College;Skilled Manual;25001-50000;No
10566;18801;Individuo;Femenino;94704;Berkeley;California;Graduate Degree;Skilled Manual;50001-75000;Sí
10567;13436;Individuo;Femenino;98027;Issaquah;Washington;Partial College;Professional;75001-100000;No
10568;22641;Individuo;Femenino;93400;Saint-Denis;Seine Saint Denis;Partial College;Manual;0-25000;Sí
10569;11509;Individuo;Femenino;94947;Novato;California;Bachelors ;Skilled Manual;25001-50000;Sí
10570;27794;Individuo;Femenino;RG7 5H7;Reading;England;Graduate Degree;Skilled Manual;25001-50000;Sí
10571;17692;Individuo;Femenino;98225;Bellingham;Washington;Graduate Degree;Skilled Manual;25001-50000;No
10572;12618;Individuo;Femenino;77127;Lieusaint;Seine et Marne;Bachelors ;Clerical;25001-50000;No
10573;23987;Individuo;Femenino;GL50;Cheltenham;England;Bachelors ;Clerical;25001-50000;Sí
10574;11085;Individuo;Femenino;92625;Newport Beach;California;High School;Professional;50001-75000;Sí
10575;19635;Individuo;Femenino;97005;Beaverton;Oregon;High School;Skilled Manual;25001-50000;No
10576;16367;Individuo;Femenino;97005;Beaverton;Oregon;Graduate Degree;Skilled Manual;75001-100000;Sí
10577;16659;Individuo;Femenino;2580;Goulburn;New South Wales;High School;Skilled Manual;75001-100000;Sí
10578;23264;Individuo;Masculino;98225;Bellingham;Washington;Partial College;Clerical;25001-50000;Sí
10579;15356;Individuo;Femenino;60075;Frankfurt am Main;Saarland;Partial High School;Professional;greater than 100000;Sí
10580;21914;Individuo;Femenino;95010;Hof;Bayern;Partial High School;Manual;0-25000;No
10581;20955;Individuo;Femenino;78100;Saint Germain en Laye;Yveline;Partial College;Clerical;25001-50000;No
10582;16473;Individuo;Femenino;10210;Berlin;Hamburg;Partial High School;Manual;0-25000;No
10583;25694;Individuo;Femenino;91420;Morangis;Essonne;Graduate Degree;Clerical;25001-50000;Sí
10584;27267;Individuo;Femenino;V8Z 4N5;Shawnee;British Columbia;Bachelors ;Skilled Manual;50001-75000;Sí
10585;11333;Individuo;Femenino;NT20;Newcastle upon Tyne;England;Graduate Degree;Clerical;0-25000;Sí
10586;17400;Individuo;Femenino;V7L 4J4;N. Vancouver;British Columbia;Partial College;Professional;50001-75000;Sí
10587;15617;Individuo;Femenino;75008;Paris;Seine (Paris);High School;Manual;25001-50000;No
10588;13818;Individuo;Femenino;93700;Drancy;Seine Saint Denis;High School;Manual;0-25000;No
10589;14350;Individuo;Femenino;97205;Portland;Oregon;High School;Skilled Manual;25001-50000;No
10590;21891;Individuo;Femenino;1597;Lane Cove;New South Wales;High School;Management;greater than 100000;No
10591;17169;Individuo;Femenino;94010;Burlingame;California;Partial College;Professional;50001-75000;Sí
10592;11759;Individuo;Femenino;6105;Cloverdale;South Australia;Graduate Degree;Management;greater than 100000;Sí
10593;23535;Individuo;Femenino;7001;Hobart;Tasmania;Bachelors ;Professional;75001-100000;Sí
10594;25220;Individuo;Femenino;4551;Caloundra;Queensland;Partial College;Skilled Manual;50001-75000;Sí
10595;24918;Individuo;Masculino;3205;South Melbourne;Victoria;Bachelors ;Professional;75001-100000;No
10596;17415;Individuo;Femenino;94704;Berkeley;California;Partial College;Professional;75001-100000;No
10597;21803;Individuo;Femenino;V8Y 1L1;Cliffside;British Columbia;Partial High School;Skilled Manual;25001-50000;Sí
10598;25092;Individuo;Femenino;90802;Long Beach;California;Partial College;Skilled Manual;50001-75000;Sí
10599;20244;Individuo;Femenino;4169;East Brisbane;Queensland;Graduate Degree;Management;75001-100000;No
10600;15917;Individuo;Femenino;V8Y 1L1;Cliffside;British Columbia;Partial College;Professional;50001-75000;Sí
10601;19862;Individuo;Femenino;V8Z 4N5;Shawnee;British Columbia;High School;Professional;25001-50000;Sí
10602;16562;Individuo;Femenino;OX1;Oxford;England;Graduate Degree;Clerical;25001-50000;No
10603;13487;Individuo;Femenino;91977;Spring Valley;California;Graduate Degree;Management;greater than 100000;Sí
10604;15489;Individuo;Femenino;99362;Walla Walla;Washington;Bachelors ;Skilled Manual;50001-75000;Sí
10605;13128;Individuo;Femenino;2777;Springwood;New South Wales;Bachelors ;Professional;50001-75000;No
10606;23192;Individuo;Femenino;94303;Palo Alto;California;Bachelors ;Professional;25001-50000;No
10607;17864;Individuo;Femenino;98366;Port Orchard;Washington;Partial College;Skilled Manual;50001-75000;Sí
10608;12183;Individuo;Femenino;V0;Sooke;British Columbia;Partial College;Professional;75001-100000;Sí
10609;20321;Individuo;Femenino;91502;Burbank;California;Graduate Degree;Skilled Manual;50001-75000;Sí
10610;12086;Individuo;Femenino;V8X;Royal Oak;British Columbia;Bachelors ;Management;50001-75000;Sí
10611;16569;Individuo;Femenino;92700;Colombes;Hauts de Seine;Partial College;Manual;0-25000;Sí
10612;29040;Individuo;Femenino;94704;Berkeley;California;Graduate Degree;Professional;50001-75000;Sí
10613;22167;Individuo;Femenino;1597;Lane Cove;New South Wales;Partial High School;Clerical;0-25000;Sí
10614;27559;Individuo;Femenino;99202;Spokane;Washington;Partial College;Skilled Manual;50001-75000;Sí
10615;21379;Individuo;Femenino;2580;Goulburn;New South Wales;Partial College;Clerical;25001-50000;Sí
10616;20585;Individuo;Femenino;NT20;Newcastle upon Tyne;England;High School;Professional;greater than 100000;Sí
10617;15746;Individuo;Femenino;98036;Lynnwood;Washington;Bachelors ;Management;greater than 100000;Sí
10618;14526;Individuo;Femenino;64283;Darmstadt;Hessen;Graduate Degree;Manual;0-25000;Sí
10619;24477;Individuo;Masculino;5023;Findon;South Australia;Partial College;Skilled Manual;50001-75000;Sí
10620;19291;Individuo;Femenino;RH15 9UD;West Sussex;England;High School;Manual;0-25000;Sí
10621;22721;Individuo;Femenino;98107;Ballard;Washington;High School;Skilled Manual;25001-50000;Sí
10622;25265;Individuo;Femenino;V2W 1W2;Haney;British Columbia;Partial High School;Clerical;25001-50000;No
10623;23122;Individuo;Femenino;3429;Sunbury;Victoria;Bachelors ;Management;greater than 100000;Sí
10624;25763;Individuo;Femenino;98312;Bremerton;Washington;Partial College;Skilled Manual;75001-100000;Sí
10625;28104;Individuo;Femenino;92118;Coronado;California;Partial College;Skilled Manual;50001-75000;No
10626;16407;Individuo;Femenino;MK8 8ZD;Milton Keynes;England;Bachelors ;Skilled Manual;25001-50000;Sí
10627;23020;Individuo;Femenino;98033;Kirkland;Washington;Partial College;Professional;75001-100000;No
10628;28680;Individuo;Femenino;97222;Milwaukie;Oregon;Graduate Degree;Professional;50001-75000;No
10629;24738;Individuo;Femenino;91203;Glendale;California;Partial College;Clerical;25001-50000;Sí
10630;12714;Individuo;Femenino;30601;Hannover;Nordrhein-Westfalen;Partial College;Clerical;25001-50000;No
10631;18325;Individuo;Femenino;7001;Hobart;Tasmania;Bachelors ;Management;25001-50000;Sí
10632;21064;Individuo;Femenino;80610;Saint Ouen;Somme;High School;Manual;0-25000;Sí
10633;24087;Individuo;Femenino;33098;Paderborn;Nordrhein-Westfalen;Partial College;Manual;25001-50000;Sí
10634;17252;Individuo;Femenino;3220;Geelong;Victoria;High School;Management;75001-100000;No
10635;14024;Individuo;Femenino;94611;Oakland;California;Partial College;Skilled Manual;50001-75000;No
10636;15108;Individuo;Femenino;SW8 4BG;London;England;Partial College;Professional;greater than 100000;Sí
10637;21824;Individuo;Masculino;W1V 5RN;London;England;High School;Professional;greater than 100000;Sí
10638;11480;Individuo;Femenino;93290;Tremblay-en-France;Seine Saint Denis;Bachelors ;Skilled Manual;25001-50000;Sí
10639;17740;Individuo;Femenino;91940;Les Ulis;Essonne;Partial College;Manual;0-25000;Sí
10640;17535;Individuo;Femenino;98225;Bellingham;Washington;Partial College;Professional;75001-100000;Sí
10641;11883;Individuo;Femenino;98168;Burien;Washington;Graduate Degree;Professional;50001-75000;Sí
10642;14295;Individuo;Femenino;91791;West Covina;California;High School;Professional;50001-75000;Sí
10643;13143;Individuo;Femenino;V9;Langford;British Columbia;High School;Skilled Manual;25001-50000;No
10644;22101;Individuo;Femenino;98201;Everett;Washington;High School;Professional;75001-100000;Sí
10645;20219;Individuo;Femenino;4551;Caloundra;Queensland;Graduate Degree;Management;greater than 100000;Sí
10646;13026;Individuo;Femenino;2061;Milsons Point;New South Wales;Partial High School;Clerical;0-25000;Sí
10647;26606;Individuo;Femenino;98371;Puyallup;Washington;Graduate Degree;Professional;50001-75000;Sí
10648;12747;Individuo;Femenino;20354;Hamburg;Hamburg;Partial High School;Manual;0-25000;No
10649;26262;Individuo;Femenino;98036;Lynnwood;Washington;Partial High School;Clerical;0-25000;Sí
10650;15088;Individuo;Femenino;GL7 1RY;Gloucestershire;England;Graduate Degree;Skilled Manual;25001-50000;No
10651;28105;Individuo;Femenino;90241;Downey;California;Partial College;Skilled Manual;50001-75000;No
10652;24666;Individuo;Femenino;V6B 3P7;Port Hammond;British Columbia;High School;Professional;25001-50000;Sí
10653;25924;Individuo;Femenino;94063;Redwood City;California;Partial College;Skilled Manual;50001-75000;No
10654;28304;Individuo;Femenino;3205;South Melbourne;Victoria;Bachelors ;Professional;50001-75000;Sí
10655;29312;Individuo;Femenino;2444;Port Macquarie;New South Wales;Partial College;Skilled Manual;50001-75000;Sí
10656;22055;Individuo;Femenino;90210;Beverly Hills;California;Bachelors ;Management;greater than 100000;Sí
10657;27728;Individuo;Femenino;4655;Hervey Bay;Queensland;Partial College;Clerical;25001-50000;Sí
10658;13286;Individuo;Femenino;97222;Milwaukie;Oregon;Partial College;Professional;75001-100000;No
10659;26561;Individuo;Femenino;3550;Bendigo;Victoria;Partial High School;Clerical;0-25000;Sí
10660;19074;Individuo;Femenino;31770;Colomiers;Garonne (Haute);Partial High School;Skilled Manual;50001-75000;Sí
10661;12133;Individuo;Femenino;LA1 1LN;Lancaster;England;Partial College;Professional;greater than 100000;Sí
10662;25731;Individuo;Femenino;W10 6BL;London;England;Partial College;Manual;0-25000;Sí
10663;15713;Individuo;Femenino;TY31;Runcorn;England;Partial High School;Professional;greater than 100000;Sí
10664;28956;Individuo;Femenino;3198;Seaford;Victoria;Bachelors ;Professional;75001-100000;No
10665;29002;Individuo;Femenino;98033;Kirkland;Washington;Partial College;Professional;50001-75000;Sí
10666;13924;Individuo;Femenino;92102;San Diego;California;Bachelors ;Professional;50001-75000;No
10667;15208;Individuo;Femenino;1597;Lane Cove;New South Wales;Bachelors ;Professional;50001-75000;Sí
10668;15963;Individuo;Femenino;98371;Puyallup;Washington;High School;Professional;75001-100000;Sí
10669;15530;Individuo;Femenino;V0;Sooke;British Columbia;Bachelors ;Professional;50001-75000;Sí
10670;21198;Individuo;Femenino;3977;Cranbourne;Victoria;Bachelors ;Professional;50001-75000;Sí
10671;25548;Individuo;Femenino;46236;Bottrop;Nordrhein-Westfalen;Bachelors ;Clerical;0-25000;Sí
10672;24661;Individuo;Femenino;V2W 1W2;Haney;British Columbia;Bachelors ;Management;50001-75000;Sí
10673;21763;Individuo;Femenino;98052;Redmond;Washington;High School;Professional;25001-50000;Sí
10674;21912;Individuo;Femenino;59140;Dunkerque;Nord;Partial High School;Manual;0-25000;No
10675;14759;Individuo;Femenino;95062;Santa Cruz;California;Graduate Degree;Skilled Manual;75001-100000;Sí
10676;22982;Individuo;Femenino;92118;Coronado;California;High School;Skilled Manual;25001-50000;No
10677;19828;Individuo;Femenino;V8X;Royal Oak;British Columbia;Bachelors ;Management;75001-100000;Sí
10678;13215;Individuo;Femenino;75006;Carrollton;Texas;Bachelors ;Management;50001-75000;Sí
10679;15150;Individuo;Femenino;2138;Rhodes;New South Wales;High School;Management;greater than 100000;No
10680;23327;Individuo;Femenino;94015;Daly City;California;Partial College;Skilled Manual;25001-50000;No
10681;11802;Individuo;Femenino;V8P;Oak Bay;British Columbia;Graduate Degree;Professional;50001-75000;Sí
10682;28359;Individuo;Femenino;V0;Sooke;British Columbia;Bachelors ;Skilled Manual;25001-50000;Sí
10683;27503;Individuo;Masculino;60610;Chicago;Illinois;Partial College;Skilled Manual;25001-50000;No
10684;23831;Individuo;Femenino;97005;Beaverton;Oregon;Bachelors ;Skilled Manual;25001-50000;Sí
10685;13389;Individuo;Femenino;91945;Lemon Grove;California;Partial College;Professional;50001-75000;Sí
10686;19128;Individuo;Femenino;90712;Lakewood;California;Graduate Degree;Professional;50001-75000;Sí
10687;11876;Individuo;Femenino;94611;Oakland;California;Partial College;Skilled Manual;50001-75000;Sí
10688;13801;Individuo;Femenino;78400;Chatou;Yveline;Partial College;Clerical;25001-50000;Sí
10689;19084;Individuo;Femenino;2113;North Ryde;New South Wales;Bachelors ;Professional;50001-75000;No
10690;20049;Individuo;Femenino;WA3 7BH;Warrington;England;Partial High School;Manual;0-25000;No
10691;21728;Individuo;Femenino;98168;Burien;Washington;Graduate Degree;Skilled Manual;25001-50000;No
10692;20492;Individuo;Femenino;V7L 4J4;N. Vancouver;British Columbia;Bachelors ;Management;50001-75000;Sí
10693;18788;Individuo;Femenino;V7L 4J4;N. Vancouver;British Columbia;Bachelors ;Management;75001-100000;Sí
10694;14798;Individuo;Femenino;59170;Croix;Nord;Partial High School;Manual;0-25000;Sí
10695;28933;Individuo;Femenino;3205;South Melbourne;Victoria;Bachelors ;Professional;50001-75000;No
10696;24051;Individuo;Femenino;AS23;Stoke-on-Trent;England;Bachelors ;Clerical;25001-50000;Sí
10697;24507;Individuo;Femenino;98020;Edmonds;Washington;High School;Skilled Manual;25001-50000;No
